contrast,gene_id,logFC,AveExpr,pvalue,padj,Assay,contrast1,Length,down,up
P5 - P1,TX50_RS04125,0.926182746887208,-0.435574690500896,0.0304913271443116,0.0571311182282891,Proteome,P5vsP1_prot,546,FALSE,TRUE
P5 - P1,TX50_RS06990,-0.709088961283366,0.424067179361979,0.0313843372618895,0.0586125181170626,Proteome,P5vsP1_prot,1353,TRUE,FALSE
P5 - P1,TX50_RS03945,-0.71645832061768,-2.36043246587117,0.0313890935979833,0.0586125181170626,Proteome,P5vsP1_prot,348,TRUE,FALSE
P5 - P1,TX50_RS00885,0.536670366923016,-0.522178332010906,0.0314054433450272,0.0586125181170626,Proteome,P5vsP1_prot,1143,FALSE,TRUE
P5 - P1,TX50_RS04740,-0.561561902364095,0.0414129892985025,0.0315426030969541,0.0587914487042704,Proteome,P5vsP1_prot,1170,TRUE,FALSE
P5 - P1,TX50_RS05615,0.534469286600749,-0.64774481455485,0.0315891230014491,0.0588011910510635,Proteome,P5vsP1_prot,867,FALSE,TRUE
P5 - P1,TX50_RS08950,0.777987480163575,-0.213355859120687,0.031699554554285,0.0589297202157987,Proteome,P5vsP1_prot,642,FALSE,TRUE
P5 - P1,TX50_RS00570,0.424743970235189,-0.217606067657471,0.0319300553646001,0.0592808329063762,Proteome,P5vsP1_prot,555,FALSE,TRUE
P5 - P1,TX50_RS01640,-0.853012402852376,-0.0288678805033365,0.0319773106036092,0.0592912634108588,Proteome,P5vsP1_prot,360,TRUE,FALSE
P5 - P1,TX50_RS00795,0.444759051005045,1.01782655715942,0.0322742679883212,0.0596980428618994,Proteome,P5vsP1_prot,1176,FALSE,TRUE
P5 - P1,TX50_RS01885,0.8039280573527,-2.40945482254028,0.0322805428396506,0.0596980428618994,Proteome,P5vsP1_prot,339,FALSE,TRUE
P5 - P1,TX50_RS00540,-0.894710222880047,-3.81687196095785,0.0328080704753043,0.0605949317209252,Proteome,P5vsP1_prot,1362,TRUE,FALSE
P5 - P1,TX50_RS00780,-2.00988356272379,-1.15748373667399,0.0335790824314703,0.0619374160868833,Proteome,P5vsP1_prot,2010,TRUE,FALSE
P5 - P1,TX50_RS00155,0.397168795267741,-0.0879931449890139,0.0336219260078376,0.0619374160868833,Proteome,P5vsP1_prot,1038,FALSE,TRUE
P5 - P1,TX50_RS03090,1.24842802683512,-1.32070287068685,0.0336825717385111,0.0619689691933331,Proteome,P5vsP1_prot,462,FALSE,TRUE
P5 - P1,TX50_RS03025,0.50348949432373,0.244717915852865,0.0340952562383253,0.0626472837204842,Proteome,P5vsP1_prot,1377,FALSE,TRUE
P5 - P1,TX50_RS00515,0.402424812316897,1.65804704030355,0.0346794698381358,0.0636095623552706,Proteome,P5vsP1_prot,1428,FALSE,TRUE
P5 - P1,TX50_RS01940,-0.670236905415855,-0.890387852986654,0.0347083075491891,0.0636095623552706,Proteome,P5vsP1_prot,375,TRUE,FALSE
P5 - P1,TX50_RS06445,0.442385037740072,0.287004788716634,0.0352441155928519,0.0645085097740631,Proteome,P5vsP1_prot,654,FALSE,TRUE
P5 - P1,TX50_RS06180,0.385497093200683,3.81495539347331,0.0355037320006649,0.0649002751847841,Proteome,P5vsP1_prot,1128,FALSE,TRUE
P5 - P1,TX50_RS03885,-0.73779519399007,-3.02229118347168,0.0356050917310808,0.0649778346900558,Proteome,P5vsP1_prot,642,TRUE,FALSE
P5 - P1,TX50_RS07600,1.00773843129476,-2.79183038075765,0.0356831547789117,0.0649778346900558,Proteome,P5vsP1_prot,165,FALSE,TRUE
P5 - P1,TX50_RS08100,-0.643530209859212,3.03788105646769,0.0357232591872102,0.0649778346900558,Proteome,P5vsP1_prot,468,TRUE,FALSE
P5 - P1,TX50_RS00305,0.5826997756958,1.43196630477905,0.0357286829791529,0.0649778346900558,Proteome,P5vsP1_prot,1020,FALSE,TRUE
P5 - P1,TX50_RS07040,-0.77730337778727,2.103790918986,0.0360158428038683,0.0653764660806079,Proteome,P5vsP1_prot,1107,TRUE,FALSE
P5 - P1,TX50_RS08440,-0.571184476216634,0.105018138885498,0.0360734886266171,0.0653764660806079,Proteome,P5vsP1_prot,1116,TRUE,FALSE
P5 - P1,TX50_RS05915,-0.444837252298992,-0.46666685740153,0.0360856055753917,0.0653764660806079,Proteome,P5vsP1_prot,3627,TRUE,FALSE
P5 - P1,TX50_RS07950,0.540799776713055,0.643089771270752,0.0372706349962254,0.0674375911494599,Proteome,P5vsP1_prot,768,FALSE,TRUE
P5 - P1,TX50_RS00595,-0.570670127868653,-0.15564505259196,0.0374167680903996,0.067616088528844,Proteome,P5vsP1_prot,789,TRUE,FALSE
P5 - P1,TX50_RS00265,-0.697428703308107,-1.98323853810628,0.0375227086234304,0.0677215932569897,Proteome,P5vsP1_prot,1236,TRUE,FALSE
P5 - P1,TX50_RS02110,-0.827757199605307,-2.35154549280802,0.037716602784729,0.0679853700828532,Proteome,P5vsP1_prot,912,TRUE,FALSE
P5 - P1,TX50_RS08190,0.666770617167161,-2.12789138158162,0.0378685520997808,0.0681729686347508,Proteome,P5vsP1_prot,1185,FALSE,TRUE
P5 - P1,TX50_RS08880,-0.860273043314618,-1.46267461776733,0.03795928802346,0.0682500330118776,Proteome,P5vsP1_prot,345,TRUE,FALSE
P5 - P1,TX50_RS04195,0.497480074564616,0.318818092346192,0.0393931918366981,0.0707388463751048,Proteome,P5vsP1_prot,1071,FALSE,TRUE
P5 - P1,TX50_RS08235,0.642436663309734,1.26921574274699,0.0394640676520135,0.0707596954592273,Proteome,P5vsP1_prot,390,FALSE,TRUE
P5 - P1,TX50_RS04400,0.437901496887207,-0.0617272059122721,0.039504183911577,0.0707596954592273,Proteome,P5vsP1_prot,963,FALSE,TRUE
P5 - P1,TX50_RS04020,-0.737709999084472,-0.228599548339843,0.0395972533675178,0.0708372974815896,Proteome,P5vsP1_prot,720,TRUE,FALSE
P5 - P1,TX50_RS06655,0.363883018493654,2.25248908996582,0.0399634472299307,0.0714026961799514,Proteome,P5vsP1_prot,915,FALSE,TRUE
P5 - P1,TX50_RS04735,0.5488068262736,0.234815120697021,0.0409054221405157,0.072994136751998,Proteome,P5vsP1_prot,645,FALSE,TRUE
P5 - P1,TX50_RS02420,-1.01820596059163,-2.4885679880778,0.041144727637677,0.0733292767910538,Proteome,P5vsP1_prot,822,TRUE,FALSE
P5 - P1,TX50_RS00935,0.829826672871909,-0.63850990931193,0.0411973039887308,0.0733312010999408,Proteome,P5vsP1_prot,1119,FALSE,TRUE
P5 - P1,TX50_RS08430,-0.690560976664225,-0.883397420247396,0.041351600115316,0.0735139557605617,Proteome,P5vsP1_prot,444,TRUE,FALSE
P5 - P1,TX50_RS04150,-0.794696489969889,0.722087224324544,0.0414132014068186,0.07353166933081,Proteome,P5vsP1_prot,510,TRUE,FALSE
P5 - P1,TX50_RS08920,-0.465946515401204,0.190455754597982,0.0417469678934688,0.0739669496805561,Proteome,P5vsP1_prot,1287,TRUE,FALSE
P5 - P1,TX50_RS04810,-0.468042055765788,0.550817012786865,0.0417622384432353,0.0739669496805561,Proteome,P5vsP1_prot,1149,TRUE,FALSE
P5 - P1,TX50_RS07820,-0.622939109802244,2.55759223302205,0.0422458246611312,0.0747305022577029,Proteome,P5vsP1_prot,459,TRUE,FALSE
P5 - P1,TX50_RS06065,1.25519021352132,-2.7730549176534,0.0425561861398537,0.0751861154629674,Proteome,P5vsP1_prot,273,FALSE,TRUE
P5 - P1,TX50_RS04700,0.493417421976723,-1.59938971201579,0.0432834363268634,0.0763762246957292,Proteome,P5vsP1_prot,3735,FALSE,TRUE
P5 - P1,TX50_RS06910,0.396756172180174,2.86092789967855,0.0435495672235179,0.0767507224335266,Proteome,P5vsP1_prot,1035,FALSE,TRUE
P5 - P1,TX50_RS02270,0.627469698588054,-0.994538466135661,0.0436210153800169,0.0767816142164946,Proteome,P5vsP1_prot,669,FALSE,TRUE
P5 - P1,TX50_RS03100,0.723375638326009,-0.341755072275797,0.0439711873910797,0.0773024331418488,Proteome,P5vsP1_prot,348,FALSE,TRUE
P5 - P1,TX50_RS08860,-0.525675137837727,0.680396556854248,0.044031590968353,0.0773131757570094,Proteome,P5vsP1_prot,1737,TRUE,FALSE
P5 - P1,TX50_RS00940,1.24021180470784,-4.00574620564779,0.0442260711139186,0.0775590212638179,Proteome,P5vsP1_prot,180,FALSE,TRUE
P5 - P1,TX50_RS06155,-0.371392250061035,0.404975414276123,0.044931100251472,0.0786985076975352,Proteome,P5vsP1_prot,1227,TRUE,FALSE
P5 - P1,TX50_RS06000,-0.921650886535643,-3.27070983250936,0.0450776797464224,0.078858250563766,Proteome,P5vsP1_prot,1128,TRUE,FALSE
P5 - P1,TX50_RS08400,-0.453905423482259,0.111937522888184,0.0451856956384854,0.0789502215818445,Proteome,P5vsP1_prot,1146,TRUE,FALSE
P5 - P1,TX50_RS03140,-0.5443754196167,-0.815417448679607,0.0458308607899475,0.0799793453001044,Proteome,P5vsP1_prot,3942,TRUE,FALSE
P5 - P1,TX50_RS00910,0.519203503926595,-0.168093999226888,0.0460522794101717,0.080142393297825,Proteome,P5vsP1_prot,963,FALSE,TRUE
P5 - P1,TX50_RS05155,0.760268847147622,-0.714175224304199,0.0460890351356545,0.080142393297825,Proteome,P5vsP1_prot,603,FALSE,TRUE
P5 - P1,TX50_RS03220,1.3630952835083,-2.08449204762777,0.0460931321003642,0.080142393297825,Proteome,P5vsP1_prot,336,FALSE,TRUE
P5 - P1,TX50_RS04640,-0.286014238993327,2.88426923751831,0.0463843239885497,0.0805503382435303,Proteome,P5vsP1_prot,1533,TRUE,FALSE
P5 - P1,TX50_RS00505,-1.37770303090413,-0.746603488922119,0.0467113997184769,0.0810195288661523,Proteome,P5vsP1_prot,909,TRUE,FALSE
P5 - P1,TX50_RS04770,-0.384502728780113,1.39106400807699,0.0478015485589597,0.0828094953138183,Proteome,P5vsP1_prot,1731,TRUE,FALSE
P5 - P1,TX50_RS01680,-0.57793140411377,-0.190775553385417,0.048065798814665,0.0831267705829252,Proteome,P5vsP1_prot,1257,TRUE,FALSE
P5 - P1,TX50_RS07960,1.03613567352295,-3.51095898946126,0.0481014458991084,0.0831267705829252,Proteome,P5vsP1_prot,150,FALSE,TRUE
P5 - P1,TX50_RS09075,-0.355109214782716,1.63165028889974,0.0485360785833645,0.0837682488514467,Proteome,P5vsP1_prot,2571,TRUE,FALSE
P5 - P1,TX50_RS09155,0.569102287292479,-0.590362230936686,0.0485902904152352,0.0837682488514467,Proteome,P5vsP1_prot,573,FALSE,TRUE
P5 - P1,TX50_RS06515,0.50317923227946,-0.0921910603841145,0.0497891868528834,0.085731320530237,Proteome,P5vsP1_prot,1071,FALSE,TRUE
P5 - P1,TX50_RS03440,-0.611772219340006,-0.00930213928222657,0.0500777379231727,0.0861240323702874,Proteome,P5vsP1_prot,471,TRUE,FALSE
P5 - P1,TX50_RS00855,0.366803805033367,1.8663608233134,0.0504711921519487,0.0866959923092582,Proteome,P5vsP1_prot,1242,FALSE,TRUE
P5 - P1,TX50_RS08420,-0.382651329040527,-0.97015396753947,0.0506968489511281,0.0869786902486824,Proteome,P5vsP1_prot,1086,TRUE,FALSE
P5 - P1,TX50_RS05215,0.907759030659993,-0.828278541564942,0.0513019369416665,0.0879109003669473,Proteome,P5vsP1_prot,225,FALSE,TRUE
P5 - P1,TX50_RS04480,-0.634740511576337,-2.50862693786621,0.0515586513735754,0.0882446148509271,Proteome,P5vsP1_prot,618,TRUE,FALSE
P5 - P1,TX50_RS02695,0.671422640482583,-2.82515319188436,0.0521213086008333,0.089100532350044,Proteome,P5vsP1_prot,180,FALSE,TRUE
P5 - P1,TX50_RS08795,-0.298906008402506,-0.628698507944742,0.0527887872435934,0.0901333729434976,Proteome,P5vsP1_prot,2745,TRUE,FALSE
P5 - P1,TX50_RS01355,1.13106950124104,-3.69949309031169,0.0529578146754146,0.0903136863446592,Proteome,P5vsP1_prot,1578,FALSE,TRUE
P5 - P1,TX50_RS00920,-0.726173082987467,-2.28020715713501,0.0555622711107114,0.0946419546192022,Proteome,P5vsP1_prot,1395,TRUE,FALSE
P5 - P1,TX50_RS02375,1.36706447601318,-2.85974582036336,0.0558480614911511,0.0950151010315402,Proteome,P5vsP1_prot,1143,FALSE,TRUE
P5 - P1,TX50_RS01610,-0.541745821634928,-0.565077304840088,0.0562974973085019,0.0956654369538266,Proteome,P5vsP1_prot,1227,TRUE,FALSE
P5 - P1,TX50_RS09090,0.645152091979978,-0.642102718353271,0.0565808791770668,0.0960323861122087,Proteome,P5vsP1_prot,1080,FALSE,TRUE
P5 - P1,TX50_RS08900,0.41091251373291,1.68720531463623,0.0567764296993354,0.096249566537921,Proteome,P5vsP1_prot,1131,FALSE,TRUE
P5 - P1,TX50_RS07430,-1.29612318674724,-2.23907168706258,0.057462168858389,0.0972535510114585,Proteome,P5vsP1_prot,1176,TRUE,FALSE
P5 - P1,TX50_RS08405,-0.473874092102051,1.11194197336833,0.0575052597975057,0.0972535510114585,Proteome,P5vsP1_prot,1158,TRUE,FALSE
P5 - P1,TX50_RS01440,0.807896614074707,-2.07948811848958,0.057884353865641,0.0977785526745821,Proteome,P5vsP1_prot,1404,FALSE,TRUE
P5 - P1,TX50_RS01005,0.463363329569499,-0.402597745259603,0.0579866476918079,0.0978352918402066,Proteome,P5vsP1_prot,864,FALSE,TRUE
P5 - P1,TX50_RS05045,0.554828961690264,1.40815893809,0.0584709626102342,0.0985356813691994,Proteome,P5vsP1_prot,213,FALSE,TRUE
P5 - P1,TX50_RS05260,0.612353960673017,-1.78021589914958,0.058846994298317,0.0990521511593421,Proteome,P5vsP1_prot,462,FALSE,TRUE
P5 - P1,TX50_RS03975,0.596383094787597,2.06127166748047,0.0589360629618413,0.0990849511896835,Proteome,P5vsP1_prot,651,FALSE,TRUE
P5 - P1,TX50_RS08685,-1.0059601465861,-3.6064019203186,0.0592597806234247,0.0995117070846188,Proteome,P5vsP1_prot,657,TRUE,FALSE
P5 - P1,TX50_RS03450,0.634674390157064,-1.4756129582723,0.0593308374592025,0.0995136779056588,Proteome,P5vsP1_prot,495,FALSE,TRUE
P5 - P1,TX50_RS02230,-0.503454526265464,-1.62419080734253,0.0595986578241737,0.0998452808724981,Proteome,P5vsP1_prot,1179,TRUE,FALSE
P5 - P1,TX50_RS06330,-1.49298127492269,-2.61406946182251,0.0602073059712467,0.100746420332615,Proteome,P5vsP1_prot,732,FALSE,FALSE
P5 - P1,TX50_RS07400,0.405367215474447,2.06000820795695,0.060611383370131,0.101303532768857,Proteome,P5vsP1_prot,993,FALSE,FALSE
P5 - P1,TX50_RS07440,0.44646104176839,-2.28681230545044,0.0615770068531583,0.102796785180419,Proteome,P5vsP1_prot,621,FALSE,FALSE
P5 - P1,TX50_RS09370,0.705118497212727,-1.57538859049479,0.0617983367723847,0.103045470215311,Proteome,P5vsP1_prot,366,FALSE,FALSE
P5 - P1,TX50_RS01560,-0.509979565938314,-0.0736088752746578,0.0620191685121849,0.103292743814446,Proteome,P5vsP1_prot,2166,FALSE,FALSE
P5 - P1,TX50_RS07095,0.444085121154785,0.208548704783122,0.0623751811853643,0.103764320102756,Proteome,P5vsP1_prot,2031,FALSE,FALSE
P5 - P1,TX50_RS08035,-0.388112703959147,0.194647947947184,0.0635082997935178,0.105526043064142,Proteome,P5vsP1_prot,1089,FALSE,FALSE
P5 - P1,TX50_RS07535,-0.568762143452962,1.6475658416748,0.0636904236184613,0.105705318453017,Proteome,P5vsP1_prot,279,FALSE,FALSE
P5 - P1,TX50_RS01490,-1.02190494537353,-3.03544632593791,0.0643566061976811,0.106571608093288,Proteome,P5vsP1_prot,561,FALSE,FALSE
P5 - P1,TX50_RS08825,-0.931448300679527,-3.34673484166463,0.0643620666855531,0.106571608093288,Proteome,P5vsP1_prot,1008,FALSE,FALSE
P5 - P1,TX50_RS07850,-0.76353867848714,-2.95557896296183,0.0644849216709043,0.106651020278011,Proteome,P5vsP1_prot,1284,FALSE,FALSE
P5 - P1,TX50_RS01955,0.561350822448731,-0.0517121950785319,0.0656103542480978,0.108262220411303,Proteome,P5vsP1_prot,306,FALSE,FALSE
P5 - P1,TX50_RS00825,-1.53480943044027,-1.66292921702067,0.0656111630722993,0.108262220411303,Proteome,P5vsP1_prot,597,FALSE,FALSE
P5 - P1,TX50_RS00220,-0.582422574361166,0.349209944407146,0.0667003985250225,0.109932138309759,Proteome,P5vsP1_prot,522,FALSE,FALSE
P5 - P1,TX50_RS05960,-0.883759498596187,-3.12618748346965,0.0681839546025537,0.112247342605823,Proteome,P5vsP1_prot,267,FALSE,FALSE
P5 - P1,TX50_RS05015,-0.595059394836424,1.68681955337524,0.0695021594784885,0.114285306117053,Proteome,P5vsP1_prot,348,FALSE,FALSE
P5 - P1,TX50_RS07905,-0.552006085713703,-0.75592041015625,0.0701710364771887,0.115252082979835,Proteome,P5vsP1_prot,660,FALSE,FALSE
P5 - P1,TX50_RS08695,1.19908364613851,-2.57295958201091,0.0707940139171659,0.116141331587609,Proteome,P5vsP1_prot,435,FALSE,FALSE
P5 - P1,TX50_RS08460,0.703998247782386,-2.22713565826416,0.0714183422291206,0.117030747220101,Proteome,P5vsP1_prot,1269,FALSE,FALSE
P5 - P1,TX50_RS01250,-0.34516175587972,0.115096886952718,0.0719234072060978,0.117722910185613,Proteome,P5vsP1_prot,1356,FALSE,FALSE
P5 - P1,TX50_RS04105,0.615224520365397,1.2843279838562,0.0723499419302221,0.118285094499008,Proteome,P5vsP1_prot,1299,FALSE,FALSE
P5 - P1,TX50_RS02760,0.363843599955241,-0.127098878224691,0.0727190577438463,0.118752222737657,Proteome,P5vsP1_prot,1251,FALSE,FALSE
P5 - P1,TX50_RS06255,-0.389918327331543,0.158986886342367,0.0732516607991098,0.119484954155707,Proteome,P5vsP1_prot,1527,FALSE,FALSE
P5 - P1,TX50_RS04170,-0.352532386779782,6.56081692377726,0.0737061771181094,0.119941202440938,Proteome,P5vsP1_prot,1071,FALSE,FALSE
P5 - P1,TX50_RS04880,1.28142356872558,-4.51343925793966,0.0737567773713517,0.119941202440938,Proteome,P5vsP1_prot,570,FALSE,FALSE
P5 - P1,TX50_RS00335,0.439890225728353,1.08892234166463,0.0738314999750294,0.119941202440938,Proteome,P5vsP1_prot,930,FALSE,FALSE
P5 - P1,TX50_RS03515,1.04791800181071,-3.77972459793091,0.0738682826830778,0.119941202440938,Proteome,P5vsP1_prot,255,FALSE,FALSE
P5 - P1,TX50_RS01700,0.478000322977702,1.20990037918091,0.0744350209627668,0.120723769761936,Proteome,P5vsP1_prot,1434,FALSE,FALSE
P5 - P1,TX50_RS07470,0.611594200134273,-2.30693515141805,0.0750351016390876,0.121481509190101,Proteome,P5vsP1_prot,630,FALSE,FALSE
P5 - P1,TX50_RS00120,-0.377394676208496,-0.157047748565674,0.0750728427579274,0.121481509190101,Proteome,P5vsP1_prot,888,FALSE,FALSE
P5 - P1,TX50_RS02365,-0.617452939351401,-0.98766024907430106,0.0763266682982514,0.123370233435539,Proteome,P5vsP1_prot,1155,FALSE,FALSE
P5 - P1,TX50_RS00475,0.482913653055828,-1.1556757291158,0.0764227490460792,0.12338548145308,Proteome,P5vsP1_prot,1620,FALSE,FALSE
P5 - P1,TX50_RS00995,-0.466900189717611,-0.742900053660075,0.0768107629022419,0.123871490795914,Proteome,P5vsP1_prot,1593,FALSE,FALSE
P5 - P1,TX50_RS06840,0.330334663391113,0.0320215225219726,0.0794164674885473,0.127928789257569,Proteome,P5vsP1_prot,921,FALSE,FALSE
P5 - P1,TX50_RS04705,-0.881382624308267,-3.73104627927145,0.0796385567678873,0.128141587386973,Proteome,P5vsP1_prot,645,FALSE,FALSE
P5 - P1,TX50_RS06605,1.28029537200928,-4.08857679367066,0.0799636118611365,0.128403836043437,Proteome,P5vsP1_prot,1029,FALSE,FALSE
P5 - P1,TX50_RS02850,-0.466181755065917,0.32513157526652,0.0799818838276186,0.128403836043437,Proteome,P5vsP1_prot,714,FALSE,FALSE
P5 - P1,TX50_RS02920,0.72233295440674,-0.68384599685669,0.080360386021583,0.128866204611187,Proteome,P5vsP1_prot,366,FALSE,FALSE
P5 - P1,TX50_RS05180,0.417037645975749,0.840874512990316,0.0808016933139642,0.129428134172199,Proteome,P5vsP1_prot,708,FALSE,FALSE
P5 - P1,TX50_RS09035,0.43834590911865,-0.88084316253662,0.082530769313941807,0.132049230902307,Proteome,P5vsP1_prot,1317,FALSE,FALSE
P5 - P1,TX50_RS00680,-0.806330045064289,-1.4198834101359,0.0827619884588544,0.13227056292414,Proteome,P5vsP1_prot,957,FALSE,FALSE
P5 - P1,TX50_RS03110,-0.63990052541097,3.90988206863403,0.0865417264505688,0.138156298728262,Proteome,P5vsP1_prot,1038,FALSE,FALSE
P5 - P1,TX50_RS09615,-0.791899681091307,-1.48325967788696,0.0869315482585294,0.138623207973288,Proteome,P5vsP1_prot,171,FALSE,FALSE
P5 - P1,TX50_RS06340,-0.542897224426271,-2.16044394175211,0.0878249872817754,0.139891254909674,Proteome,P5vsP1_prot,222,FALSE,FALSE
P5 - P1,TX50_RS00635,-0.912479718526203,-1.57354625066121,0.0891136764802487,0.141785335539524,Proteome,P5vsP1_prot,240,FALSE,FALSE
P5 - P1,TX50_RS01545,1.05119546254476,-2.29018672307332,0.0897975589265234,0.142713977579653,Proteome,P5vsP1_prot,141,FALSE,FALSE
P5 - P1,TX50_RS07415,0.718071301778159,-0.432616710662842,0.0904778270349609,0.143634811257285,Proteome,P5vsP1_prot,882,FALSE,FALSE
P5 - P1,TX50_RS09375,-0.70217831929525,-3.19445443153381,0.090819484531343,0.144016643622085,Proteome,P5vsP1_prot,150,FALSE,FALSE
P5 - P1,TX50_RS00905,-0.401171048482264,-1.34989786148071,0.091503750636147907,0.144940312464822,Proteome,P5vsP1_prot,1203,FALSE,FALSE
P5 - P1,TX50_RS03935,0.766128222147627,-2.49153661727905,0.0918240142359081,0.145126364442042,Proteome,P5vsP1_prot,204,FALSE,FALSE
P5 - P1,TX50_RS08545,-0.457854270935059,-1.31595579783122,0.0918250381757583,0.145126364442042,Proteome,P5vsP1_prot,1356,FALSE,FALSE
P5 - P1,TX50_RS02215,0.733998934427889,-3.07158819834391,0.0923284123242813,0.145760154268045,Proteome,P5vsP1_prot,300,FALSE,FALSE
P5 - P1,TX50_RS02950,0.338710467020669,3.93665711085002,0.0933381538163971,0.147191064268604,Proteome,P5vsP1_prot,2295,FALSE,FALSE
P5 - P1,TX50_RS04000,-0.40457566579183,-1.55876604715983,0.0935630425453878,0.14738249179716,Proteome,P5vsP1_prot,1248,FALSE,FALSE
P5 - P1,TX50_RS03920,0.48851172129313303,-0.644669055938721,0.0938384199824043,0.147652939287231,Proteome,P5vsP1_prot,363,FALSE,FALSE
P5 - P1,TX50_RS07280,-0.572102546691897,-1.11149692535401,0.095378964291594,0.14991130811394,Proteome,P5vsP1_prot,621,FALSE,FALSE
P5 - P1,TX50_RS04500,0.354742368062337,0.208369731903076,0.0956493788798541,0.150170579410047,Proteome,P5vsP1_prot,984,FALSE,FALSE
P5 - P1,TX50_RS06630,-0.322585741678873,1.85829861958822,0.0958277452750747,0.1501763001489,Proteome,P5vsP1_prot,906,FALSE,FALSE
P5 - P1,TX50_RS00760,-0.535276730855306,0.265033086140951,0.0958639444068467,0.1501763001489,Proteome,P5vsP1_prot,345,FALSE,FALSE
P5 - P1,TX50_RS04245,0.468337059020996,-0.0921346346537273,0.0986955492849909,0.154442266133876,Proteome,P5vsP1_prot,765,FALSE,FALSE
P5 - P1,TX50_RS04960,0.357951164245608,3.21974563598633,0.0995047419374754,0.155537598813353,Proteome,P5vsP1_prot,981,FALSE,FALSE
P5 - P1,TX50_RS07235,0.433348655700684,0.441616217295328,0.100041751969555,0.156205542548955,Proteome,P5vsP1_prot,936,FALSE,FALSE
P5 - P1,TX50_RS02650,0.510191281636554,-1.31436316172282,0.100724948884563,0.157100029804619,Proteome,P5vsP1_prot,483,FALSE,FALSE
P5 - P1,TX50_RS01455,0.454193433125814,-0.183077812194824,0.101655038943128,0.158377216033933,Proteome,P5vsP1_prot,1482,FALSE,FALSE
P5 - P1,TX50_RS01180,-0.489190737406416,0.910390694936117,0.102694303435425,0.159703735511549,Proteome,P5vsP1_prot,1254,FALSE,FALSE
P5 - P1,TX50_RS03125,-0.693309466044104,-2.76053762435913,0.1027307736858,0.159703735511549,Proteome,P5vsP1_prot,264,FALSE,FALSE
P5 - P1,TX50_RS04085,-0.300159772237142,0.268038749694824,0.103134953089704,0.160030237281994,Proteome,P5vsP1_prot,726,FALSE,FALSE
P5 - P1,TX50_RS01945,-0.540502230326335,-0.127006530761719,0.103165560270274,0.160030237281994,Proteome,P5vsP1_prot,402,FALSE,FALSE
P5 - P1,TX50_RS06300,-0.464332262674968,0.208433787027995,0.10331297074274,0.160084516145442,Proteome,P5vsP1_prot,387,FALSE,FALSE
P5 - P1,TX50_RS02025,0.382308006286619,-1.22921800613403,0.104863855888417,0.16231101172294,Proteome,P5vsP1_prot,465,FALSE,FALSE
P5 - P1,TX50_RS06920,0.453127861022949,-0.160589853922526,0.105816909936185,0.163608338489824,Proteome,P5vsP1_prot,1563,FALSE,FALSE
P5 - P1,TX50_RS05940,-0.910621960957844,-2.7755454381307,0.107828343573537,0.166537485085376,Proteome,P5vsP1_prot,609,FALSE,FALSE
P5 - P1,TX50_RS06775,0.366177558898926,-0.221786657969157,0.108609531250329,0.16756226706443,Proteome,P5vsP1_prot,936,FALSE,FALSE
P5 - P1,TX50_RS09300,0.393766721089681,0.522073109944662,0.111267201078307,0.17147672547133,Proteome,P5vsP1_prot,390,FALSE,FALSE
